firm_name,Mumbai,Maharashtra,India,Brinda Somaya,1978,Mid-size,Cultural,Institutional,Contextual,Conservation,Partial,High,,,,,,,,
firm_name,Mumbai,Maharashtra,India,Vinod Kapadia,1980,Mid-size,Residential,Hospitality,Luxury,Detail-oriented,Partial,Medium,,,,,,,,
firm_name,Mumbai,Maharashtra,India,Abraham John,1967,Mid-size,Luxury Residential,Commercial,Contemporary,Material-rich,Partial,Medium,,,,,,,,
firm_name,Ahmedabad,Gujarat,India,Bimal Patel,1955,Large,Institutional,Urban Design,Modernist,Urban systems,Yes,High,,,,,,,,
firm_name,Ahmedabad,Gujarat,India,Hiren Patel,1992,Mid-size,Residential,Commercial,Contemporary,Execution-focused,Partial,Medium,,,,,,,,
firm_name,Ahmedabad,Gujarat,India,Gurjit Singh Matharoo,1992,Mid-size,Experimental Residential,Cultural,Minimalist,Material research,Partial,High,,,,,,,,
firm_name,Ahmedabad,Gujarat,India,Malay Doshi,1994,Mid-size,Residential,Commercial,Contemporary,Technical,Partial,Medium,,,,,,,,
firm_name,Ahmedabad,Gujarat,India,Rajeev Kathpalia,2003,Large,Infrastructure,Urban Design,Sustainable,High-performance,Yes,High,,,,,,,,
firm_name,Bengaluru,Karnataka,India,Chitra Vishwanath,1991,Mid-size,Sustainable Housing,Institutional,Climate-responsive,Low-energy,No,High,,,,,,,,
firm_name,Bengaluru,Karnataka,India,Simran Mallesh,2005,Mid-size,Institutional,Residential,Contemporary,Technical,Yes,High,,,,,,,,
firm_name,Bengaluru,Karnataka,India,Bijoy Ramachandran,2003,Mid-size,Cultural,Educational,Contextual,Material-driven,Partial,High,,,,,,,,
firm_name,Bengaluru,Karnataka,India,Sandeep Khosla,1995,Mid-size,Luxury Residential,Hospitality,Interior-focused,Detail-driven,Partial,Medium,,,,,,,,
firm_name,Bengaluru,Karnataka,India,Chandrashekar R,2004,Large,Corporate,Commercial,Technical,BIM-heavy,Yes,High,,,,,,,,
firm_name,Chennai,Tamil Nadu,India,CR Narayana Rao,1968,Large,Commercial,Institutional,Corporate,Technical,Yes,High,,,,,,,,
firm_name,Chennai,Tamil Nadu,India,Arun Kumar,2004,Mid-size,Institutional,Residential,Contemporary,Technical,Partial,Medium,,,,,,,,
firm_name,Chennai,Tamil Nadu,India,Shilpa Architects Team,1979,Large,Mixed-use,Urban Design,Modernist,Technical,Yes,High,,,,,,,,
firm_name,Hyderabad,Telangana,India,Gnaneshwar Rao,1995,Mid-size,Institutional,Commercial,Contemporary,Execution-heavy,Yes,High,,,,,,,,
firm_name,Kolkata,West Bengal,India,Abin Chaudhuri,2005,Mid-size,Cultural,Residential,Experimental,Material research,Partial,High,,,,,,,,
firm_name,Chandigarh,Chandigarh,India,Renesa Architecture,2010,Mid-size,Commercial,Residential,Parametric,Computational,Yes,High,,,,,,,,
firm_name,Chandigarh,Chandigarh,India,Monika Choudhary,2007,Mid-size,Cultural,Residential,Minimalist,Material exploration,Partial,High,,,,,,,,
firm_name,Indore,Madhya Pradesh,India,Sandeep Patil,2012,Small,Sustainable Housing,Residential,Climate-responsive,Low-tech,No,Medium,,,,,,,,
firm_name,Bhopal,Madhya Pradesh,India,Arun Jain,2011,Small,Institutional,Residential,Contextual,Technical,Partial,Medium,,,,,,,,
firm_name,Kochi,Kerala,India,Joseph Mathew,2010,Small,Hospitality,Residential,Tropical,Sustainable,No,Medium,,,,,,,,
firm_name,Mumbai,Maharashtra,India,Shefali Balwani,2006,Mid-size,Sustainable Housing,Hospitality,Climate-responsive,Material research,Partial,High,,,,,,,,
firm_name,Jaipur,Rajasthan,India,Rohit Suraj,2014,Small,Heritage Adaptive Reuse,Residential,Contextual,Material experimentation,No,Medium,,,,,,,,
firm_name,Jaipur,Rajasthan,India,Aishwarya Tipnis,2005,Small,Conservation,Cultural,Heritage-focused,Documentation-heavy,Partial,High,,,,,,,,
firm_name,Surat,Gujarat,India,Prashant Parmar,2010,Mid-size,Housing,Commercial,Urban-focused,Technical,Yes,High,,,,,,,,
firm_name,Ahmedabad,Gujarat,India,Shilpa Gore Shah,1991,Large,Corporate,Institutional,Contemporary,Execution-heavy,Yes,High,,,,,,,,
firm_name,Bengaluru,Karnataka,India,Anil Badan,1997,Large,Retail,Commercial,Corporate,BIM-heavy,Yes,High,,,,,,,,
firm_name,Bengaluru,Karnataka,India,Nikhil Kulkarni,2010,Small,Residential,Cultural,Experimental,Material-driven,Partial,Medium,,,,,,,,
firm_name,Bengaluru,Karnataka,India,Shimul Javeri Kadri,1990,Mid-size,Institutional,Housing,Sustainable,Technical,Yes,High,,,,,,,,
firm_name,Mumbai,Maharashtra,India,Sachin Agrawal,2013,Small,Residential,Urban Design,Contemporary,Technical,Partial,Medium,,,,,,,,
firm_name,Jaipur,Rajasthan,India,Amit Khanna,2009,Small,Institutional,Residential,Contextual,Technical,Partial,Medium,,,,,,,,
firm_name,Coimbatore,Tamil Nadu,India,Arun K,2015,Small,Sustainable Housing,Residential,Climate-responsive,Low-tech,No,Medium,,,,,,,,
firm_name,Bhubaneswar,Odisha,India,Rahul S,2012,Small,Institutional,Residential,Contemporary,Technical,Partial,Medium,,,,,,,,
firm_name,Surat,Gujarat,India,Hardik Mehta,2016,Small,Housing,Commercial,Urban-focused,Execution-oriented,Partial,Medium,,,,,,,,
firm_name,Chandigarh,Chandigarh,India,Ankush Sharma,2013,Small,Residential,Commercial,Minimalist,Technical,Partial,Medium,,,,,,,,
firm_name,Hyderabad,Telangana,India,Rajesh Reddy,2014,Small,Housing,Commercial,Contemporary,Execution-heavy,Yes,Medium,,,,,,,,
firm_name,Lucknow,Uttar Pradesh,India,Vivek Singh,2011,Small,Institutional,Residential,Contextual,Technical,Partial,Medium,,,,,,,,
firm_name,Hyderabad,Telangana,India,Megha Rao,2015,Small,Interior Architecture,Residential,Modernist,Detail-driven,Partial,Medium,,,,,,,,
firm_name,Hyderabad,Telangana,India,Nishant Reddy,2017,Small,Residential,Interior,Contemporary,Execution-focused,No,Medium,,,,,,,,
firm_name,Bengaluru,Karnataka,India,Neelam Manjunath,1994,Mid-size,Sustainable Architecture,Institutional,Climate-responsive,Low-energy,No,High,,,,,,,,
firm_name,Bengaluru,Karnataka,India,Sanjay Jain,1996,Mid-size,Sustainable Housing,Institutional,Climate-responsive,Low-tech,No,High,,,,,,,,
firm_name,Ahmedabad,Gujarat,India,Bimal Patel,1960,Large,Urban Planning,Infrastructure,Modernist,Urban systems,Yes,High,,,,,,,,
firm_name,Ahmedabad,Gujarat,India,Yatin Pandya,2001,Small,Sustainable Housing,Cultural,Vernacular,Material experimentation,No,High,,,,,,,,
firm_name,Goa,Goa,India,Anjali Mangalgiri,2015,Small,Vernacular Residential,Hospitality,Contextual,Material-focused,No,Medium,,,,,,,,
firm_name,Bengaluru,Karnataka,India,Aditi Pai,2011,Small,Residential,Landscape,Contemporary,Detail-oriented,Partial,Medium,,,,,,,,
firm_name,Bengaluru,Karnataka,India,Ashok Dutta,2008,Mid-size,Institutional,Residential,Modernist,Technical,Yes,High,,,,,,,,
firm_name,Bengaluru,Karnataka,India,Smruti Kamat,2003,Mid-size,Institutional,Residential,Contextual,Technical,Yes,High,,,,,,,,
firm_name,Bengaluru,Karnataka,India,Cyrus Patell,2009,Mid-size,Residential,Commercial,Contemporary,Technical,Yes,High,,,,,,,,
firm_name,Chennai,Tamil Nadu,India,Vishwas Kulkarni,2005,Mid-size,Residential,Commercial,Sustainable,Technical,Yes,Medium,,,,,,,,
firm_name,Pune,Maharashtra,India,Ashish Singh,2012,Small,Residential,Interior,Contemporary,Execution-oriented,Partial,Medium,,,,,,,,
firm_name,Pune,Maharashtra,India,Rutuja Rode,2016,Small,Residential,Commercial,Contemporary,Technical,Partial,Medium,,,,,,,,
firm_name,Pune,Maharashtra,India,Abhijit Konde,2010,Small,Residential,Urban Design,Contemporary,Execution-focused,No,Medium,,,,,,,,
firm_name,Pune,Maharashtra,India,Jay Aeram,2008,Small,Residential,Commercial,Contemporary,Technical,Partial,Medium,,,,,,,,
firm_name,Mumbai,Maharashtra,India,Vishant Chandra,2015,Small,Interior Architecture,Residential,Visualization-focused,Detail-heavy,Partial,Medium,,,,,,,,
firm_name,New Delhi,Delhi,India,Sanjana Mathur,2017,Small,Multidisciplinary,Interior,Experimental,Digital-driven,Yes,Medium,,,,,,,,
firm_name,Bengaluru,Karnataka,India,Tushar Vasudevan,2000,Mid-size,Institutional,Residential,Contemporary,Technical,Yes,High,,,,,,,,
firm_name,Ahmedabad,Gujarat,India,Sandip Patil,2002,Small,Landscape Architecture,Urban Design,Sustainable,Ecological,No,Medium,,,,,,,,
firm_name,Pune,Maharashtra,India,Satyajit Patil,2014,Small,Residential,Commercial,Contemporary,Execution-heavy,Partial,Medium,,,,,,,,
firm_name,Pune,Maharashtra,India,Nilesh Dhoot,2007,Small,Residential,Interior,Contemporary,Technical,Partial,Medium,,,,,,,,
firm_name,Jaipur,Rajasthan,India,Siddharth Harischandrakar,2012,Small,Residential,Interior,Contemporary,Execution-oriented,Partial,Medium,,,,,,,,
firm_name,Pune,Maharashtra,India,Arti Mehta,2003,Small,Residential,Landscape,Contemporary,Technical,Partial,Medium,,,,,,,,
firm_name,Mumbai,Maharashtra,India,Brijesh Chinai,2005,Mid-size,Commercial,Residential,Corporate,Technical,Yes,High,,,,,,,,
firm_name,Ahmedabad,Gujarat,India,Raj Patel,2016,Small,Residential,Commercial,Contemporary,Technical,Partial,Medium,,,,,,,,
firm_name,Mumbai,Maharashtra,India,Ravi Sarangan,1989,Large,Corporate,Commercial,Corporate,BIM-heavy,Yes,High,,,,,,,,
firm_name,New Delhi,Delhi,India,Anand Sharma,1995,Large,Urban Planning,Commercial,Corporate,Technical,Yes,High,,,,,,,,
firm_name,Mumbai,Maharashtra,India,Christopher Lee,2006,Mid-size,Cultural,Institutional,Research-driven,Technical,Yes,High,,,,,,,,
firm_name,Gurugram,Haryana,India,Sumit Dhawan,2008,Mid-size,Residential,Commercial,Contemporary,Execution-heavy,Yes,Medium,,,,,,,,
firm_name,Goa,Goa,India,Rajiv DSilva,2008,Small,Residential,Hospitality,Vernacular,Material-focused,No,Medium,,,,,,,,
firm_name,Hyderabad,Telangana,India,Nishanth R,2005,Mid-size,Multidisciplinary,Institutional,Contemporary,Technical,Yes,High,,,,,,,,
firm_name,city,state,country,principal_architect,year_established,scale,primary_typology,secondary_typology,design_orientation,technical_orientation,bim_usage,website,official_email,,,,,,,
firm_name,Mumbai,Maharashtra,India,Bijoy Jain,2005,Mid-size,Residential,Cultural,Craft-based,Material research,Partial,https://www.studiomumbai.com,info@studiomumbai.com,,,,,,,
firm_name,Mumbai,Maharashtra,India,Rahul Kadri,1957,Large,Healthcare,Residential,Sustainable,Technical,Yes,https://www.imkarchitects.com,info@imkarchitects.com,,,,,,,
firm_name,Mumbai,Maharashtra,India,Nuru Karim,2006,Mid-size,Parametric,Institutional,Computational,Digital fabrication,Yes,https://www.nudes.in,office@nurukarim.com,,,,,,,
firm_name,Mumbai,Maharashtra,India,Shimul Javeri Kadri,1990,Mid-size,Institutional,Urban,Sustainable,Technical,Yes,https://www.sjkarchitect.com,careers@sjkarchitect.com,,,,,,,
firm_name,Jaipur,Rajasthan,India,Shabbir Unwala,1987,Mid-size,Hospitality,Residential,Contextual,Material-driven,Partial,https://www.designworkshopindia.com,info@designworkshopindia.com,,,,,,,
firm_name,Noida,Uttar Pradesh,India,Amit Gupta,2010,Mid-size,Hospitality,Mixed-use,Parametric,Computational,Yes,https://www.studio-symbiosis.com,info@studio-symbiosis.com,,,,,,,
firm_name,Mumbai,Maharashtra,India,Rahul Mehrotra,1990,Mid-size,Cultural,Urban Design,Research-driven,Documentation-heavy,Partial,https://www.rmaarchitects.com,info@rmaarchitects.com,,,,,,,
firm_name,Noida,Uttar Pradesh,India,Sourabh Gupta,1999,Mid-size,Institutional,Urban Design,Experimental,Technical,Yes,https://www.archohm.com,info@archohm.com,,,,,,,
firm_name,Mumbai,Maharashtra,India,Sanath Gour,2002,Mid-size,Commercial,Interior,Contemporary,Execution-focused,Yes,https://www.planet3studios.com,mumbai@planet3studios.com,,,,,,,
firm_name,Chennai,Tamil Nadu,India,Ravi Sarangan,1989,Large,Corporate,Commercial,Corporate,BIM-heavy,Yes,https://www.edifice.co.in,info@edifice.co.in,,,,,,,
firm_name,Pune,Maharashtra,India,Chetan Lahoti,2012,Small,Residential,Interior,Contemporary,Detail-oriented,Partial,https://www.mmdesign.in,mmdesign.arch@gmail.com,,,,,,,
firm_name,London,Mumbai,India,Christopher Lee,2006,Mid-size,Cultural,Institutional,Research-driven,Technical,Yes,https://www.serie.co.uk,info@serie.co.uk,,,,,,,
firm_name,Ahmedabad,Gujarat,India,Neel Shah,2013,Small,Residential,Interior,Contemporary,Technical,Partial,https://www.busride.in,hello@busride.in,,,,,,,
firm_name,Ahmedabad,Gujarat,India,Vipul Yadav,2014,Small,Residential,Commercial,Contemporary,Execution-oriented,Partial,https://www.vyarchitecture.in,info@vyarchitecture.in,,,,,,,
firm_name,Mumbai,Maharashtra,India,Khushbu Davda,2015,Small,Interior,Residential,Minimalist,Detail-driven,Partial,https://www.studioemergence.in,hello@studioemergence.in,,,,,,,
firm_name,Bengaluru,Karnataka,India,Harish Prasad,1990,Mid-size,Institutional,Commercial,Contemporary,Technical,Yes,https://www.pentagramarchitects.com,info@pentagramarchitects.com,,,,,,,
firm_name,Hyderabad,Telangana,India,Shyam Prasad,2008,Small,Residential,Commercial,Contemporary,Execution-focused,Yes,https://www.oasisdesigns.in,info@oasisdesigns.in,,,,,,,
firm_name,Chennai,Tamil Nadu,India,Ram Kumar,2011,Small,Residential,Interior,Modernist,Technical,Partial,https://www.bluecubearchitects.in,info@bluecubearchitects.in,,,,,,,
firm_name,Bengaluru,Karnataka,India,Sanjay Mohe,1991,Mid-size,Institutional,Residential,Modernist,Material-focused,Partial,https://www.sanjaymohe.com,info@sanjaymohe.com,,,,,,,
firm_name,Bhopal,Madhya Pradesh,India,Sourabh Gupta,2001,Mid-size,Institutional,Urban,Experimental,Technical,Yes,https://www.archohm.com,info@archohm.com,,,,,,,
firm_name,Mumbai,Maharashtra,India,Kunal Maniar,2003,Small,Residential,Commercial,Contemporary,Execution-focused,Partial,https://www.kunalmaniar.com,info@kunalmaniar.com,,,,,,,
firm_name,Chennai,Tamil Nadu,India,Sarath Babu,1986,Large,Institutional,Commercial,Corporate,Technical,Yes,https://www.sthapati.com,info@sthapatia.com,,,,,,,
firm_name,Ahmedabad,Gujarat,India,Pratik Patel,2012,Small,Residential,Urban,Contemporary,Technical,Partial,https://www.habitatarchitects.in,info@habitatarchitects.in,,,,,,,
firm_name,Mumbai,Maharashtra,India,Sidhartha Talwar,2002,Mid-size,Hospitality,Cultural,Contextual,Sustainable,Partial,https://www.studiolotus.in,info@studiolotus.in,,,,,,,
firm_name,Surat,Gujarat,India,Hardik Mehta,2015,Small,Residential,Commercial,Minimalist,Execution-oriented,Partial,https://www.arthastudio.in,info@arthastudio.in,,,,,,,
firm_name,Mumbai,Maharashtra,India,Ashiesh Shah,2002,Mid-size,Luxury Residential,Interior,Minimalist,Detail-driven,Partial,https://www.ashieshshah.com,studio@ashieshshah.com,,,,,,,
firm_name,Hyderabad,Telangana,India,Shilpa Gore Shah,1991,Large,Corporate,Institutional,Corporate,BIM-heavy,Yes,https://www.dspdesign.in,info@dspdesign.in,,,,,,,
firm_name,Bengaluru,Karnataka,India,Saurabh Sood,1996,Large,Corporate,Retail,Technical,BIM-heavy,Yes,https://www.rspdesign.in,info@rspdesign.in,,,,,,,
firm_name,New Delhi,Delhi,India,Aishwarya Tipnis,2005,Small,Conservation,Cultural,Heritage-focused,Documentation-heavy,Partial,https://www.aitipnisarchitects.com,info@aitipnisarchitects.com,,,,,,,
firm_name,Mumbai,Maharashtra,India,Sameep Padora,2007,Mid-size,Institutional,Cultural,Research-driven,Material experimentation,Partial,https://www.sp-ps.in,info@sp-ps.in,,,,,,,
firm_name,Alibaug,Maharashtra,India,Shefali Balwani,2006,Mid-size,Sustainable Housing,Hospitality,Climate-responsive,Material research,Partial,https://www.architecturebrio.com,info@architecturebrio.com,,,,,,,
firm_name,Chennai,Tamil Nadu,India,KSM Team,2000,Mid-size,Institutional,Residential,Contemporary,Technical,Yes,https://www.ksmarchitects.com,info@ksmarchitects.com,,,,,,,
firm_name,Delhi,Delhi,India,Sanjay Prakash,1972,Large,Sustainable Architecture,Institutional,Climate-responsive,Low-energy,No,https://www.spasmindia.com,info@spasmindia.com,,,,,,,
firm_name,Ahmedabad,Gujarat,India,Tejas Kathariya,2014,Small,Residential,Commercial,Contemporary,Technical,Partial,https://www.pracademics.in,mail@pracademics.in,,,,,,,
firm_name,Kochi,Kerala,India,Thomas Joseph,2016,Small,Residential,Hospitality,Tropical,Sustainable,No,https://www.aplustdesignstudio.com,info@aplustdesignstudio.com,,,,,,,
firm_name,Pune,Maharashtra,India,Kushru Irani,2010,Small,Residential,Urban,Contextual,Technical,Partial,https://www.localground.in,studio@localground.in,,,,,,,
firm_name,Hyderabad,Telangana,India,Prakash K,2013,Small,Residential,Interior,Contemporary,Execution-focused,Partial,https://www.studiopka.in,info@studiopka.in,,,,,,,
firm_name,Mumbai,Maharashtra,India,Arun Madhok,2001,Large,Corporate,Interior,Corporate,BIM-heavy,Yes,https://www.spacematrix.com,info@spacematrix.com,,,,,,,
firm_name,Pune,Maharashtra,India,Aditya Kulkarni,2018,Small,Residential,Interior,Modernist,Technical,Yes,https://www.morphlabstudio.in,info@morphlabstudio.in,,,,,,,
firm_name,Indore,Madhya Pradesh,India,Ashish Jain,2016,Small,Sustainable Housing,Residential,Climate-responsive,Low-tech,No,https://www.studiogreenline.in,info@studiogreenline.in,,,,,,,
firm_name,Jaipur,Rajasthan,India,Varun Goyal,2012,Small,Residential,Commercial,Contemporary,Execution-focused,Partial,https://www.ateliervg.com,studio@ateliervg.com,,,,,,,
firm_name,Pune,Maharashtra,India,Rohit Patil,2015,Small,Residential,Commercial,Minimalist,Technical,Partial,https://www.studioarth.in,info@studioarth.in,,,,,,,
firm_name,Bengaluru,Karnataka,India,Krishna Rao,2010,Mid-size,Institutional,Residential,Computational,Digital fabrication,Yes,https://www.studioparametric.com,office@studioparametric.com,,,,,,,
firm_name,Bhopal,Madhya Pradesh,India,Arun Jain,2011,Small,Institutional,Residential,Contextual,Technical,Partial,https://www.studiocontext.in,info@studiocontext.in,,,,,,,
firm_name,Chennai,Tamil Nadu,India,Sudhir Reddy,2002,Mid-size,Institutional,Commercial,Contemporary,Technical,Yes,https://www.studiocontinuum.in,info@studiocontinuum.in,,,,,,,
firm_name,Ahmedabad,Gujarat,India,Sidhartha Talwar,2002,Mid-size,Cultural,Institutional,Contextual,Sustainable,Partial,https://www.studiolotus.in,info@studiolotus.in,,,,,,,
firm_name,Pune,Maharashtra,India,Rahul Rane,2014,Small,Residential,Commercial,Contemporary,Execution-focused,Partial,https://www.r3designstudio.in,info@r3designstudio.in,,,,,,,
firm_name,Surat,Gujarat,India,Mehul Shah,2016,Small,Residential,Commercial,Modernist,Technical,Partial,https://www.studiohorizon.in,info@studiohorizon.in,,,,,,,
firm_name,Hyderabad,Telangana,India,Srinivas Rao,2012,Small,Residential,Commercial,Contemporary,Execution-heavy,Yes,https://www.axiomarchitects.in,info@axiomarchitects.in,,,,,,,
firm_name,Mumbai,Maharashtra,India,Arjun Patel,2015,Small,Residential,Interior,Minimalist,Detail-driven,Partial,https://www.studiobricklane.in,hello@studiobricklane.in,,,,,,,
firm_name,Bengaluru,Karnataka,India,Joseph Mathew,2013,Small,Residential,Sustainable,Climate-responsive,Low-energy,No,https://www.studiohabitat.in,info@studiohabitat.in,,,,,,,
firm_name,Jaipur,Rajasthan,India,Amit Khanna,2009,Small,Institutional,Residential,Contextual,Technical,Partial,https://www.studiovistara.in,info@studiovistara.in,,,,,,,
firm_name,Pune,Maharashtra,India,Nikhil Patil,2016,Small,Residential,Commercial,Contemporary,Execution-oriented,Partial,https://www.studioaxis.in,info@studioaxis.in,,,,,,,
firm_name,Noida,Uttar Pradesh,India,Rahul Mehta,2014,Small,Residential,Urban Design,Contemporary,Technical,Yes,https://www.urbanframe.in,info@urbanframe.in,,,,,,,
firm_name,Chennai,Tamil Nadu,India,Vikram Rao,2012,Small,Residential,Interior,Modernist,Execution-focused,Partial,https://www.studioelement.in,info@studioelement.in,,,,,,,
firm_name,Goa,Goa,India,Anita Fernandes,2015,Small,Residential,Hospitality,Tropical,Sustainable,No,https://www.studioterra.in,info@studioterra.in,,,,,,,
firm_name,city,state,tier_category,scale_category,design_orientation,technical_orientation,bim_intensity,site_exposure,research_intensity,primary_typologyfirm_name,city,state,tier_category,scale_category,design_orientation,technical_orientation,bim_intensity,site_exposure,research_intensity,primary_typology
firm_name,Mumbai,Maharashtra,Metro,Mid-size,Contextual,Technical-heavy,Moderate,Moderate,Moderate,Residential,,,,,,,,,,
firm_name,Mumbai,Maharashtra,Metro,Large,Corporate,Technical-heavy,Heavy,Heavy,Low,Commercial,,,,,,,,,,
firm_name,Mumbai,Maharashtra,Metro,Corporate,Corporate,BIM-heavy,Heavy,Heavy,None,Institutional,,,,,,,,,,
firm_name,Vadodara,Gujarat,Regional,Large,Sustainable,Technical-heavy,Moderate,Moderate,High,Institutional,,,,,,,,,,
firm_name,Kolkata,West Bengal,Metro,Mid-size,Minimal,Technical-heavy,Moderate,Moderate,Moderate,Residential,,,,,,,,,,
firm_name,Bangalore,Karnataka,Metro,Mid-size,Contextual,Technical-heavy,Heavy,Moderate,Moderate,Institutional,,,,,,,,,,
firm_name,Bangalore,Karnataka,Metro,Mid-size,Contextual,Site-heavy,Moderate,Heavy,Moderate,Institutional,,,,,,,,,,
firm_name,Delhi,Delhi,Metro,Corporate,Corporate,BIM-heavy,Heavy,Moderate,Moderate,Urban,,,,,,,,,,
firm_name,Chandigarh,Chandigarh,Emerging,Mid-size,Parametric,Technical-heavy,Heavy,Moderate,High,Commercial,,,,,,,,,,
firm_name,Noida,Uttar Pradesh,Metro,Mid-size,Parametric,BIM-heavy,Heavy,Moderate,High,Mixed,,,,,,,,,,
firm_name,Mumbai,Maharashtra,Metro,Mid-size,Contextual,Site-heavy,Moderate,Heavy,Moderate,Residential,,,,,,,,,,
firm_name,Mumbai,Maharashtra,Metro,Small,Design-heavy,Technical-heavy,Moderate,Moderate,Low,Interior,,,,,,,,,,
firm_name,Mumbai,Maharashtra,Metro,Large,Parametric,BIM-heavy,Heavy,Moderate,Moderate,Mixed,,,,,,,,,,
firm_name,Mumbai,Maharashtra,Metro,Mid-size,Sustainable,Technical-heavy,Moderate,Heavy,High,Residential,,,,,,,,,,
firm_name,Delhi,Delhi,Metro,Mid-size,Contextual,Research-heavy,Moderate,Moderate,High,Cultural,,,,,,,,,,
firm_name,Delhi,Delhi,Metro,Corporate,Sustainable,BIM-heavy,Heavy,Moderate,High,Institutional,,,,,,,,,,
firm_name,Delhi,Delhi,Metro,Mid-size,Contextual,Technical-heavy,Moderate,Moderate,High,Residential,,,,,,,,,,
firm_name,Bangalore,Karnataka,Metro,Mid-size,Contextual,Site-heavy,Moderate,Heavy,High,Institutional,,,,,,,,,,
firm_name,Bangalore,Karnataka,Metro,Mid-size,Sustainable,Low-tech,None,Heavy,High,Residential,,,,,,,,,,
firm_name,Bangalore,Karnataka,Metro,Mid-size,Design-heavy,Technical-heavy,Moderate,Moderate,Low,Residential,,,,,,,,,,
firm_name,Ahmedabad,Gujarat,Metro,Corporate,Corporate,BIM-heavy,Heavy,Moderate,High,Urban,,,,,,,,,,
firm_name,Ahmedabad,Gujarat,Metro,Large,Urban,Technical-heavy,Heavy,Moderate,High,Urban,,,,,,,,,,
firm_name,Surat,Gujarat,Regional,Mid-size,Urban,BIM-heavy,Heavy,Moderate,Moderate,Residential,,,,,,,,,,
firm_name,,,,,,,,,,,,,,,,,,,,
firm_name,city,state,tier_category,scale_category,primary_typology,design_orientation,technical_orientationfirm_name,city,state,tier_category,scale_category,primary_typology,design_orientation,technical_orientation,,,,,,
firm_name,Mumbai,Maharashtra,Metro,Mid-size,Residential,Contextual,Technical-heavy,,,,,,,,,,,,,
firm_name,Delhi,Delhi,Metro,Large,Urban,Corporate,BIM-heavy,,,,,,,,,,,,,
firm_name,Bangalore,Karnataka,Metro,Mid-size,Institutional,Sustainable,Research-heavy,,,,,,,,,,,,,
firm_name,Jaipur,Rajasthan,Regional,Small,Residential,Contextual,Site-heavy,,,,,,,,,,,,,
firm_name,Chennai,Tamil Nadu,Metro,Mid-size,Commercial,Minimal,Technical-heavy,,,,,,,,,,,,,
firm_name,Chandigarh,Chandigarh,Emerging,Small,Residential,Minimal,Moderate,,,,,,,,,,,,,
firm_name,Kolkata,West Bengal,Metro,Mid-size,Urban,Research-heavy,Technical-heavy,,,,,,,,,,,,,
firm_name,Kochi,Kerala,Regional,Small,Residential,Sustainable,Site-heavy,,,,,,,,,,,,,
firm_name,Hyderabad,Telangana,Metro,Mid-size,Commercial,Corporate,BIM-heavy,,,,,,,,,,,,,
firm_name,Pune,Maharashtra,Metro,Small,Interior,Design-heavy,Moderate,,,,,,,,,,,,,
firm_name,Indore,Madhya Pradesh,Regional,Small,Residential,Contextual,Technical-heavy,,,,,,,,,,,,,
firm_name,Ahmedabad,Gujarat,Metro,Large,Urban,Corporate,BIM-heavy,,,,,,,,,,,,,
firm_name,Surat,Gujarat,Regional,Mid-size,Commercial,Minimal,Technical-heavy,,,,,,,,,,,,,
firm_name,Nagpur,Maharashtra,Emerging,Small,Residential,Sustainable,Site-heavy,,,,,,,,,,,,,
firm_name,Lucknow,Uttar Pradesh,Regional,Mid-size,Urban,Corporate,Research-heavy,,,,,,,,,,,,,
